TransactionID,Date,CustomerID,Region,Category,Product,Quantity,UnitPrice,TotalPrice,PaymentMethod
TRX-11465,2024-05-22,CUST-318,West,Electronics,Smartphone,1,780.8,780.8,Debit Card
TRX-11466,2024-10-02,CUST-311,West,Home,Desk,3,142.21,426.63,PayPal
TRX-11467,2024-08-09,CUST-153,East,Home,Desk,4,139.14,556.56,PayPal
TRX-11468,2023-02-23,CUST-317,North,Electronics,Headphones,1,148.32,148.32,Debit Card
TRX-11469,2024-07-11,CUST-292,North,Clothing,Sneakers,4,82.18,328.72,Credit Card
TRX-11470,2023-04-21,CUST-228,West,Clothing,Jacket,1,115.68,115.68,Credit Card
TRX-11471,2023-11-22,CUST-107,East,Clothing,Jeans,1,58.83,58.83,Debit Card
TRX-11472,2024-11-03,CUST-230,West,Clothing,Sneakers,3,86.67,260.01,PayPal
TRX-11473,2024-04-19,CUST-463,North,Clothing,Jeans,1,62.86,62.86,Debit Card
TRX-11474,2023-10-03,CUST-172,South,Clothing,T-Shirt,1,25.97,25.97,PayPal
TRX-11475,2023-04-12,CUST-272,East,Clothing,T-Shirt,3,26.52,79.56,Debit Card
TRX-11476,2023-07-07,CUST-185,East,Electronics,Smartphone,1,844.86,844.86,Credit Card
TRX-11477,2023-02-12,CUST-310,West,Home,Coffee Maker,3,76.92,230.76,Debit Card
TRX-11478,2024-09-18,CUST-125,West,Electronics,Smartphone,4,756.17,3024.68,Debit Card
TRX-11479,2023-05-17,CUST-119,North,Clothing,T-Shirt,1,23.99,23.99,Debit Card
TRX-11480,2024-07-04,CUST-367,East,Clothing,Jeans,4,61.82,247.28,PayPal
TRX-11481,2024-10-27,CUST-141,South,Home,Chair,3,99.48,298.44,Credit Card
TRX-11482,2024-09-01,CUST-374,East,Electronics,Monitor,2,319.2,638.4,Debit Card
TRX-11483,2024-01-04,CUST-319,South,Home,Chair,2,103.79,207.58,PayPal
TRX-11484,2023-11-24,CUST-151,East,Home,Coffee Maker,4,86.37,345.48,Credit Card
TRX-11485,2023-09-20,CUST-366,South,Clothing,Sneakers,4,94.14,376.56,Debit Card
TRX-11486,2024-10-27,CUST-457,South,Clothing,Sneakers,4,97.34,389.36,Debit Card
TRX-11487,2024-07-16,CUST-216,East,Clothing,T-Shirt,3,25.28,75.84,PayPal
TRX-11488,2024-08-22,CUST-307,North,Clothing,Jacket,1,120.71,120.71,PayPal
TRX-11489,2024-01-16,CUST-217,North,Electronics,Smartphone,1,729.1,729.1,PayPal
TRX-11490,2024-09-21,CUST-359,South,Home,Coffee Maker,4,76.85,307.4,Credit Card
TRX-11491,2023-01-07,CUST-465,South,Electronics,Laptop,1,1175.02,1175.02,PayPal
TRX-11492,2024-03-13,CUST-314,West,Electronics,Monitor,4,288.43,1153.72,PayPal
TRX-11493,2024-06-23,CUST-334,North,Home,Chair,2,105.8,211.6,Debit Card
TRX-11494,2023-02-23,CUST-128,East,Clothing,T-Shirt,2,27.35,54.7,PayPal
TRX-11495,2023-11-30,CUST-134,West,Home,Coffee Maker,4,77.43,309.72,Credit Card
TRX-11496,2024-12-20,CUST-337,North,Home,Desk,1,154.74,154.74,Credit Card
TRX-11497,2024-11-15,CUST-178,West,Clothing,T-Shirt,1,24.27,24.27,Debit Card
TRX-11498,2023-12-24,CUST-205,North,Electronics,Headphones,1,148.56,148.56,Credit Card
TRX-11499,2024-07-29,CUST-345,North,Clothing,T-Shirt,1,25.57,25.57,PayPal
TRX-11500,2023-11-16,CUST-186,South,Home,Coffee Maker,2,82.37,164.74,Debit Card
TRX-11501,2023-10-05,CUST-436,North,Electronics,Headphones,3,147.45,442.35,Debit Card
TRX-11502,2023-11-26,CUST-237,South,Electronics,Monitor,1,327.27,327.27,Credit Card
TRX-11503,2024-01-16,CUST-405,East,Clothing,Sneakers,4,85.72,342.88,Debit Card
TRX-11504,2024-11-03,CUST-100,South,Electronics,Smartphone,4,784.23,3136.92,PayPal
TRX-11505,2024-05-30,CUST-231,North,Home,Coffee Maker,4,74.6,298.4,Credit Card
TRX-11506,2023-09-17,CUST-100,North,Clothing,Jeans,2,56.51,113.02,Debit Card
TRX-11507,2024-04-01,CUST-288,East,Home,Coffee Maker,2,72.67,145.34,PayPal
TRX-11508,2023-10-19,CUST-343,South,Clothing,Sneakers,1,91.39,91.39,Credit Card
TRX-11509,2024-06-27,CUST-433,East,Home,Chair,3,91.59,274.77,PayPal
TRX-11510,2024-05-22,CUST-115,East,Clothing,Jeans,4,55.78,223.12,Debit Card
TRX-11511,2023-07-06,CUST-130,East,Electronics,Headphones,3,151.75,455.25,PayPal
TRX-11512,2024-07-04,CUST-403,East,Home,Chair,1,101.91,101.91,PayPal
TRX-11513,2023-02-08,CUST-231,East,Clothing,T-Shirt,4,24.1,96.4,PayPal
TRX-11514,2023-07-22,CUST-165,South,Clothing,Jacket,2,112.82,225.64,Debit Card
TRX-11515,2024-06-13,CUST-189,South,Home,Coffee Maker,2,82.08,164.16,PayPal
TRX-11516,2023-09-10,CUST-356,West,Electronics,Smartphone,3,764.33,2292.99,PayPal
TRX-11517,2024-08-21,CUST-189,West,Home,Desk,2,144.69,289.38,Debit Card
TRX-11518,2023-02-13,CUST-299,East,Electronics,Smartphone,2,748.34,1496.68,PayPal
TRX-11519,2023-04-11,CUST-194,West,Clothing,Sneakers,3,95.43,286.29,PayPal
TRX-11520,2023-02-02,CUST-328,West,Electronics,Headphones,2,164.87,329.74,Credit Card
TRX-11521,2023-06-04,CUST-492,South,Home,Desk,2,158.58,317.16,PayPal
TRX-11522,2024-06-24,CUST-260,North,Clothing,Jacket,4,128.97,515.88,Credit Card
TRX-11523,2023-09-28,CUST-357,South,Clothing,T-Shirt,1,25.33,25.33,PayPal
TRX-11524,2023-06-21,CUST-373,East,Clothing,Sneakers,1,92.59,92.59,PayPal
TRX-11525,2024-12-22,CUST-335,North,Clothing,Jacket,3,122.39,367.17,PayPal
TRX-11526,2023-12-30,CUST-194,East,Electronics,Headphones,2,157.56,315.12,PayPal
TRX-11527,2024-12-22,CUST-295,North,Electronics,Headphones,4,159.61,638.44,PayPal
TRX-11528,2023-01-22,CUST-271,North,Home,Desk,1,145.59,145.59,PayPal
TRX-11529,2023-01-25,CUST-284,North,Home,Blender,2,48.92,97.84,Credit Card
TRX-11530,2023-05-24,CUST-450,South,Electronics,Laptop,3,1083.5,3250.5,Credit Card
TRX-11531,2023-08-12,CUST-319,North,Clothing,T-Shirt,4,25.21,100.84,PayPal
TRX-11532,2023-09-22,CUST-249,North,Electronics,Headphones,1,135.43,135.43,Debit Card
TRX-11533,2023-07-16,CUST-141,North,Electronics,Smartphone,3,729.53,2188.59,Credit Card
TRX-11534,2023-11-26,CUST-350,North,Clothing,T-Shirt,3,23.92,71.76,PayPal
TRX-11535,2023-05-03,CUST-466,South,Electronics,Laptop,3,1239.97,3719.91,Debit Card
TRX-11536,2023-12-14,CUST-128,West,Clothing,Jacket,2,111.43,222.86,PayPal
TRX-11537,2024-01-31,CUST-210,West,Home,Coffee Maker,2,78.19,156.38,Credit Card
TRX-11538,2023-05-27,CUST-166,South,Clothing,T-Shirt,1,26.77,26.77,PayPal
TRX-11539,2023-05-02,CUST-439,North,Electronics,Headphones,3,146.48,439.44,PayPal
TRX-11540,2024-08-19,CUST-144,North,Home,Coffee Maker,3,79.59,238.77,Debit Card
TRX-11541,2023-11-29,CUST-294,North,Clothing,Sneakers,4,90.96,363.84,Debit Card
TRX-11542,2023-11-30,CUST-432,North,Clothing,T-Shirt,4,26.89,107.56,Debit Card
TRX-11543,2023-01-15,CUST-426,South,Home,Blender,3,41.52,124.56,Credit Card
TRX-11544,2024-02-12,CUST-212,West,Clothing,Jacket,1,109.06,109.06,Debit Card
TRX-11545,2023-09-23,CUST-307,East,Electronics,Headphones,1,154.37,154.37,Credit Card
TRX-11546,2024-01-04,CUST-405,South,Home,Blender,4,48.08,192.32,Credit Card
TRX-11547,2024-11-30,CUST-253,South,Electronics,Headphones,1,140.1,140.1,Debit Card
TRX-11548,2024-02-24,CUST-476,North,Home,Desk,2,157.7,315.4,PayPal
TRX-11549,2024-03-02,CUST-124,South,Clothing,T-Shirt,2,22.8,45.6,PayPal
TRX-11550,2024-07-08,CUST-433,West,Electronics,Monitor,1,278.55,278.55,Debit Card
TRX-11551,2024-03-19,CUST-418,West,Home,Desk,3,143.58,430.74,Debit Card
TRX-11552,2023-02-25,CUST-254,West,Electronics,Monitor,3,310.23,930.69,PayPal
TRX-11553,2023-08-20,CUST-319,West,Clothing,Jacket,1,126.38,126.38,Credit Card
TRX-11554,2023-09-06,CUST-422,South,Home,Desk,2,145.06,290.12,PayPal
TRX-11555,2024-03-07,CUST-193,East,Home,Coffee Maker,2,87.48,174.96,Credit Card
TRX-11556,2024-06-20,CUST-247,North,Home,Desk,1,149.71,149.71,Credit Card
TRX-11557,2023-03-07,CUST-400,East,Home,Blender,3,42.11,126.33,Credit Card
TRX-11558,2024-08-10,CUST-213,South,Clothing,Jeans,3,59.7,179.1,Debit Card
TRX-11559,2024-12-15,CUST-246,North,Clothing,Sneakers,3,92.3,276.9,PayPal
TRX-11560,2024-06-21,CUST-337,East,Electronics,Headphones,1,164.78,164.78,PayPal
TRX-11561,2024-03-03,CUST-315,East,Clothing,Jeans,1,65.54,65.54,Credit Card
TRX-11562,2024-12-26,CUST-250,East,Home,Coffee Maker,3,78.39,235.17,Credit Card
TRX-11563,2023-03-17,CUST-319,East,Clothing,Jeans,3,54.2,162.6,PayPal
TRX-11564,2023-10-16,CUST-127,East,Home,Desk,3,147.6,442.8,Credit Card
TRX-11565,2023-05-06,CUST-276,South,Home,Desk,1,159.12,159.12,Debit Card
TRX-11566,2024-09-01,CUST-226,South,Electronics,Laptop,3,1309.73,3929.19,Credit Card
TRX-11567,2023-10-21,CUST-432,South,Home,Blender,4,44.24,176.96,PayPal
TRX-11568,2023-11-06,CUST-249,West,Home,Chair,4,102.37,409.48,Credit Card
TRX-11569,2024-02-23,CUST-272,South,Electronics,Smartphone,4,741.63,2966.52,Debit Card
TRX-11570,2024-03-14,CUST-313,West,Electronics,Monitor,4,277.98,1111.92,Debit Card
TRX-11571,2023-03-26,CUST-164,West,Home,Blender,4,48.42,193.68,Debit Card
TRX-11572,2023-03-05,CUST-442,West,Electronics,Headphones,3,145.63,436.89,Credit Card
TRX-11573,2023-12-18,CUST-257,South,Clothing,Sneakers,3,89.71,269.13,Debit Card
TRX-11574,2024-04-07,CUST-324,South,Home,Chair,2,108.77,217.54,PayPal
TRX-11575,2024-04-10,CUST-187,North,Home,Desk,3,154.68,464.04,PayPal
TRX-11576,2024-03-10,CUST-269,West,Home,Desk,4,157.27,629.08,PayPal
TRX-11577,2023-12-06,CUST-446,East,Home,Coffee Maker,4,79.57,318.28,Credit Card
TRX-11578,2023-09-02,CUST-208,East,Clothing,Jacket,1,114.27,114.27,PayPal
TRX-11579,2023-03-31,CUST-395,South,Home,Blender,1,44.21,44.21,Debit Card
TRX-11580,2023-06-26,CUST-442,East,Electronics,Monitor,1,306.61,306.61,Credit Card
TRX-11581,2024-09-20,CUST-191,West,Electronics,Laptop,2,1156.15,2312.3,Credit Card
TRX-11582,2024-06-20,CUST-157,East,Home,Coffee Maker,1,81.59,81.59,Debit Card
TRX-11583,2023-11-27,CUST-348,West,Home,Blender,2,40.56,81.12,Debit Card
TRX-11584,2023-03-16,CUST-241,West,Clothing,Jeans,2,56.91,113.82,Debit Card
TRX-11585,2024-05-17,CUST-472,North,Clothing,Sneakers,3,82.88,248.64,PayPal
TRX-11586,2024-06-14,CUST-245,North,Clothing,T-Shirt,4,24.86,99.44,Debit Card
TRX-11587,2023-12-10,CUST-336,South,Electronics,Laptop,4,1251.46,5005.84,Debit Card
TRX-11588,2023-06-02,CUST-225,West,Clothing,Jeans,1,57.04,57.04,PayPal
TRX-11589,2023-08-09,CUST-310,West,Electronics,Headphones,1,152.31,152.31,Debit Card
TRX-11590,2024-05-13,CUST-428,North,Clothing,Jacket,2,122.68,245.36,PayPal
TRX-11591,2024-04-25,CUST-435,North,Electronics,Monitor,3,304.33,912.99,Credit Card
TRX-11592,2024-02-06,CUST-133,East,Clothing,Jeans,3,56.38,169.14,PayPal
TRX-11593,2024-10-07,CUST-120,West,Home,Blender,1,44.42,44.42,PayPal
TRX-11594,2023-02-17,CUST-138,South,Home,Chair,4,98.53,394.12,Credit Card
TRX-11595,2024-06-25,CUST-343,East,Electronics,Laptop,2,1253.54,2507.08,Credit Card
TRX-11596,2024-01-16,CUST-428,East,Electronics,Monitor,4,304.74,1218.96,PayPal
TRX-11597,2023-07-10,CUST-267,South,Electronics,Headphones,4,153.15,612.6,PayPal
TRX-11598,2023-06-03,CUST-487,North,Home,Coffee Maker,1,82.7,82.7,Credit Card
TRX-11599,2024-09-02,CUST-476,West,Clothing,Sneakers,3,85.79,257.37,PayPal
TRX-11600,2023-09-18,CUST-375,East,Clothing,Sneakers,3,96.95,290.85,Debit Card
TRX-11601,2024-08-27,CUST-112,North,Home,Coffee Maker,3,84.92,254.76,Credit Card
TRX-11602,2023-11-26,CUST-288,West,Home,Chair,1,90.38,90.38,PayPal
TRX-11603,2023-03-08,CUST-290,North,Electronics,Monitor,4,287.23,1148.92,PayPal
TRX-11604,2023-04-27,CUST-366,North,Clothing,Jacket,1,113.55,113.55,PayPal
TRX-11605,2023-10-25,CUST-496,South,Electronics,Headphones,1,141.62,141.62,Debit Card
TRX-11606,2023-09-25,CUST-136,East,Electronics,Smartphone,1,753.51,753.51,PayPal
TRX-11607,2023-03-14,CUST-407,West,Clothing,T-Shirt,4,23.7,94.8,Debit Card
TRX-11608,2024-07-25,CUST-378,West,Clothing,Jeans,2,60.15,120.3,Credit Card
TRX-11609,2024-05-01,CUST-440,West,Electronics,Smartphone,4,819.26,3277.04,Credit Card
TRX-11610,2023-06-28,CUST-296,East,Clothing,Jeans,2,65.21,130.42,PayPal
TRX-11611,2024-03-09,CUST-375,South,Electronics,Smartphone,1,842.54,842.54,Debit Card
TRX-11612,2024-05-07,CUST-229,West,Home,Coffee Maker,1,78.3,78.3,Debit Card
TRX-11613,2023-04-16,CUST-474,North,Clothing,Jeans,2,65.58,131.16,Debit Card
TRX-11614,2023-04-09,CUST-181,South,Clothing,Jeans,2,60.05,120.1,Debit Card
TRX-11615,2023-07-11,CUST-424,North,Home,Chair,4,94.13,376.52,Credit Card
TRX-11616,2024-04-11,CUST-481,West,Electronics,Laptop,3,1135.73,3407.19,Credit Card
TRX-11617,2024-01-19,CUST-315,West,Home,Blender,4,42.29,169.16,Debit Card
TRX-11618,2023-08-05,CUST-134,East,Home,Chair,3,106.5,319.5,Debit Card
TRX-11619,2024-04-11,CUST-457,West,Home,Desk,1,160.38,160.38,Credit Card
TRX-11620,2024-04-11,CUST-404,West,Electronics,Headphones,2,154.25,308.5,Credit Card
TRX-11621,2023-08-20,CUST-278,North,Electronics,Laptop,3,1094.98,3284.94,Debit Card
TRX-11622,2024-08-14,CUST-182,North,Electronics,Monitor,4,284.91,1139.64,Credit Card
TRX-11623,2023-06-22,CUST-106,North,Clothing,Jacket,3,129.01,387.03,Credit Card
TRX-11624,2024-07-01,CUST-105,East,Home,Desk,2,160.72,321.44,Debit Card
TRX-11625,2023-05-14,CUST-384,West,Clothing,Sneakers,3,93.43,280.29,Credit Card
TRX-11626,2024-11-16,CUST-251,North,Electronics,Headphones,3,144.84,434.52,Credit Card
TRX-11627,2023-04-25,CUST-481,East,Clothing,Sneakers,3,85.16,255.48,Debit Card
TRX-11628,2023-03-16,CUST-265,East,Clothing,Jacket,3,115.49,346.47,Credit Card
TRX-11629,2024-08-24,CUST-275,East,Clothing,Jacket,3,108.12,324.36,Debit Card
TRX-11630,2023-08-10,CUST-414,East,Electronics,Monitor,4,289.73,1158.92,Debit Card
TRX-11631,2023-04-22,CUST-323,West,Electronics,Monitor,4,318.72,1274.88,Credit Card
TRX-11632,2024-09-12,CUST-484,East,Home,Chair,3,105.66,316.98,Credit Card
TRX-11633,2023-11-08,CUST-295,North,Clothing,Sneakers,4,91.76,367.04,Credit Card
TRX-11634,2023-08-25,CUST-203,North,Home,Blender,3,46.12,138.36,Debit Card
TRX-11635,2024-04-08,CUST-329,North,Electronics,Monitor,1,321.58,321.58,Debit Card
TRX-11636,2024-07-06,CUST-222,East,Electronics,Headphones,3,137.64,412.92,Credit Card
TRX-11637,2024-11-20,CUST-162,South,Home,Desk,1,160.09,160.09,Debit Card
TRX-11638,2024-11-29,CUST-482,East,Clothing,Sneakers,1,93.97,93.97,Credit Card
TRX-11639,2024-01-24,CUST-147,South,Clothing,T-Shirt,4,24.89,99.56,Credit Card
TRX-11640,2024-11-17,CUST-198,East,Clothing,Jeans,4,63.95,255.8,Debit Card
TRX-11641,2024-01-03,CUST-352,East,Electronics,Headphones,3,160.17,480.51,Debit Card
TRX-11642,2023-01-24,CUST-215,West,Electronics,Laptop,3,1301.33,3903.99,Credit Card
TRX-11643,2024-05-16,CUST-305,South,Clothing,Jacket,2,110.7,221.4,Debit Card
TRX-11644,2024-08-04,CUST-126,North,Clothing,Sneakers,3,86.87,260.61,PayPal
TRX-11645,2023-09-04,CUST-363,West,Home,Blender,4,46.61,186.44,Credit Card
TRX-11646,2024-07-12,CUST-460,South,Clothing,T-Shirt,2,25.98,51.96,Debit Card
TRX-11647,2023-12-18,CUST-288,East,Electronics,Smartphone,4,741.17,2964.68,Debit Card
TRX-11648,2023-01-01,CUST-133,West,Clothing,T-Shirt,2,23.2,46.4,Credit Card
TRX-11649,2023-11-30,CUST-476,West,Clothing,Jacket,4,116.86,467.44,Credit Card
TRX-11650,2024-05-16,CUST-291,South,Electronics,Headphones,2,140.15,280.3,Credit Card
TRX-11651,2023-01-14,CUST-491,South,Electronics,Laptop,2,1201.86,2403.72,PayPal
TRX-11652,2023-07-28,CUST-456,East,Electronics,Headphones,2,146.9,293.8,Debit Card
TRX-11653,2023-04-04,CUST-192,North,Home,Chair,4,103.26,413.04,Credit Card
TRX-11654,2023-01-22,CUST-390,East,Clothing,T-Shirt,1,24.84,24.84,Credit Card
TRX-11655,2024-09-25,CUST-227,South,Clothing,Sneakers,2,97.11,194.22,Debit Card
TRX-11656,2024-03-17,CUST-229,South,Clothing,T-Shirt,1,24.59,24.59,Debit Card
TRX-11657,2024-04-26,CUST-449,North,Electronics,Headphones,3,162.92,488.76,PayPal
TRX-11658,2023-11-21,CUST-168,North,Home,Blender,3,45.86,137.58,PayPal
TRX-11659,2024-09-08,CUST-264,East,Electronics,Monitor,4,325.24,1300.96,Debit Card
TRX-11660,2024-03-01,CUST-284,East,Clothing,Jacket,1,112.9,112.9,Credit Card
TRX-11661,2024-09-03,CUST-441,North,Clothing,Jacket,3,110.53,331.59,Debit Card
TRX-11662,2024-11-04,CUST-256,South,Clothing,Jeans,2,64.13,128.26,Debit Card
TRX-11663,2024-08-31,CUST-117,North,Clothing,T-Shirt,2,23.1,46.2,PayPal
TRX-11664,2023-04-07,CUST-100,East,Clothing,Sneakers,3,94.01,282.03,PayPal
TRX-11665,2023-05-05,CUST-181,East,Electronics,Laptop,4,1108.59,4434.36,Debit Card
TRX-11666,2024-06-27,CUST-260,South,Clothing,Sneakers,3,82.31,246.93,PayPal
TRX-11667,2024-03-14,CUST-327,South,Home,Desk,1,156.56,156.56,PayPal
TRX-11668,2024-04-08,CUST-389,South,Home,Chair,2,108.36,216.72,PayPal
TRX-11669,2024-04-16,CUST-155,West,Electronics,Laptop,2,1092.92,2185.84,Debit Card
TRX-11670,2023-01-18,CUST-281,North,Clothing,Jeans,4,61.5,246.0,Debit Card
TRX-11671,2023-06-20,CUST-394,East,Home,Coffee Maker,1,77.46,77.46,Credit Card
TRX-11672,2023-03-20,CUST-245,East,Clothing,Jeans,1,63.78,63.78,Debit Card
TRX-11673,2024-12-08,CUST-422,South,Home,Blender,3,48.29,144.87,Debit Card
TRX-11674,2024-09-09,CUST-362,East,Electronics,Laptop,2,1273.94,2547.88,Credit Card
TRX-11675,2024-05-20,CUST-292,South,Clothing,Jacket,2,126.11,252.22,Credit Card
TRX-11676,2023-02-21,CUST-469,South,Home,Chair,1,107.73,107.73,PayPal
TRX-11677,2024-04-18,CUST-433,North,Clothing,T-Shirt,1,22.99,22.99,Debit Card
TRX-11678,2023-10-25,CUST-283,South,Home,Desk,3,160.76,482.28,Credit Card
TRX-11679,2024-06-15,CUST-427,North,Clothing,Jacket,4,127.65,510.6,Credit Card
TRX-11680,2024-01-04,CUST-123,West,Home,Blender,1,43.27,43.27,PayPal
TRX-11681,2023-03-24,CUST-418,East,Home,Blender,3,45.34,136.02,PayPal
TRX-11682,2024-09-02,CUST-161,East,Clothing,T-Shirt,4,22.81,91.24,Debit Card
TRX-11683,2024-04-03,CUST-311,East,Electronics,Monitor,2,292.61,585.22,PayPal
TRX-11684,2024-02-29,CUST-141,West,Home,Desk,3,159.24,477.72,Debit Card
TRX-11685,2023-06-07,CUST-211,West,Clothing,T-Shirt,3,23.03,69.09,PayPal
TRX-11686,2023-09-30,CUST-393,East,Home,Coffee Maker,2,83.34,166.68,Debit Card
TRX-11687,2023-07-26,CUST-209,North,Electronics,Laptop,1,1156.9,1156.9,Debit Card
TRX-11688,2024-07-21,CUST-474,South,Clothing,Jacket,3,129.98,389.94,PayPal
TRX-11689,2024-04-26,CUST-390,South,Clothing,Jeans,4,55.49,221.96,Credit Card
TRX-11690,2024-04-21,CUST-297,East,Electronics,Laptop,1,1262.61,1262.61,PayPal
TRX-11691,2023-08-07,CUST-376,North,Clothing,Sneakers,3,82.4,247.2,PayPal
TRX-11692,2023-03-02,CUST-153,East,Clothing,Sneakers,4,96.47,385.88,Debit Card
TRX-11693,2023-03-06,CUST-199,North,Electronics,Smartphone,4,722.12,2888.48,Credit Card
TRX-11694,2023-09-30,CUST-476,South,Home,Coffee Maker,3,86.96,260.88,PayPal
TRX-11695,2024-11-23,CUST-426,West,Home,Chair,3,106.06,318.18,PayPal
TRX-11696,2024-03-27,CUST-305,North,Clothing,Jeans,2,60.04,120.08,PayPal
TRX-11697,2024-08-30,CUST-246,West,Clothing,T-Shirt,3,25.22,75.66,Debit Card
TRX-11698,2023-05-05,CUST-180,South,Clothing,Sneakers,2,93.62,187.24,Debit Card
TRX-11699,2023-05-30,CUST-387,South,Clothing,T-Shirt,2,25.02,50.04,PayPal
TRX-11700,2024-03-13,CUST-338,South,Home,Coffee Maker,1,78.58,78.58,PayPal
TRX-11701,2023-07-30,CUST-489,West,Home,Coffee Maker,2,80.75,161.5,Debit Card
TRX-11702,2024-06-18,CUST-490,North,Clothing,Sneakers,3,88.44,265.32,Credit Card
TRX-11703,2023-04-07,CUST-135,North,Home,Chair,3,95.22,285.66,Credit Card
TRX-11704,2023-08-07,CUST-284,North,Electronics,Monitor,4,280.75,1123.0,Credit Card
TRX-11705,2024-07-20,CUST-477,South,Electronics,Smartphone,2,832.95,1665.9,Debit Card
TRX-11706,2024-09-22,CUST-307,South,Home,Blender,3,41.48,124.44,Credit Card
TRX-11707,2024-06-30,CUST-178,East,Clothing,Jacket,2,126.61,253.22,Debit Card
TRX-11708,2024-06-29,CUST-196,West,Electronics,Laptop,1,1230.86,1230.86,Debit Card
TRX-11709,2024-08-05,CUST-102,East,Home,Chair,3,108.76,326.28,PayPal
TRX-11710,2024-08-16,CUST-142,North,Clothing,Sneakers,3,95.87,287.61,Credit Card
TRX-11711,2024-07-26,CUST-369,East,Clothing,Jeans,1,54.83,54.83,Debit Card
TRX-11712,2023-04-13,CUST-109,East,Clothing,Jacket,2,124.11,248.22,Credit Card
TRX-11713,2024-10-31,CUST-327,West,Home,Chair,2,92.97,185.94,PayPal
TRX-11714,2023-07-28,CUST-196,South,Home,Blender,4,45.47,181.88,Credit Card
TRX-11715,2024-11-12,CUST-406,West,Clothing,T-Shirt,3,23.48,70.44,PayPal
TRX-11716,2024-12-20,CUST-140,North,Electronics,Headphones,4,154.28,617.12,PayPal
TRX-11717,2024-10-28,CUST-383,South,Electronics,Laptop,2,1206.26,2412.52,Debit Card
TRX-11718,2023-07-06,CUST-229,North,Clothing,T-Shirt,2,23.52,47.04,PayPal
TRX-11719,2023-07-18,CUST-112,East,Home,Blender,2,43.9,87.8,Debit Card
TRX-11720,2024-03-19,CUST-377,North,Clothing,Jeans,3,58.12,174.36,PayPal
TRX-11721,2024-12-15,CUST-173,North,Clothing,T-Shirt,2,22.86,45.72,Credit Card
TRX-11722,2024-03-02,CUST-216,West,Home,Desk,4,156.76,627.04,Credit Card
TRX-11723,2023-12-10,CUST-465,East,Clothing,Jeans,1,58.64,58.64,PayPal
TRX-11724,2024-12-28,CUST-328,South,Electronics,Smartphone,1,767.68,767.68,Credit Card
TRX-11725,2023-11-14,CUST-236,North,Home,Desk,4,160.47,641.88,Debit Card
TRX-11726,2023-04-27,CUST-405,West,Electronics,Laptop,1,1162.28,1162.28,Debit Card
TRX-11727,2024-12-15,CUST-440,South,Home,Blender,4,49.19,196.76,PayPal
TRX-11728,2023-06-01,CUST-173,West,Clothing,T-Shirt,3,25.23,75.69,PayPal
TRX-11729,2024-07-07,CUST-311,West,Home,Desk,2,151.04,302.08,PayPal
TRX-11730,2024-06-12,CUST-172,North,Home,Blender,2,48.75,97.5,PayPal
TRX-11731,2023-05-12,CUST-437,West,Clothing,Jacket,1,129.37,129.37,PayPal
TRX-11732,2024-07-12,CUST-206,North,Clothing,Sneakers,4,90.04,360.16,PayPal
TRX-11733,2023-03-20,CUST-254,South,Electronics,Smartphone,1,728.72,728.72,Credit Card
TRX-11734,2023-09-04,CUST-118,West,Home,Desk,1,148.95,148.95,Credit Card
TRX-11735,2024-12-29,CUST-253,East,Clothing,T-Shirt,2,22.94,45.88,PayPal
TRX-11736,2024-03-08,CUST-437,North,Electronics,Smartphone,4,774.74,3098.96,Debit Card
TRX-11737,2024-03-25,CUST-397,South,Electronics,Monitor,3,319.76,959.28,Credit Card
TRX-11738,2024-08-10,CUST-276,South,Clothing,T-Shirt,4,25.27,101.08,PayPal
TRX-11739,2023-02-18,CUST-154,East,Electronics,Smartphone,3,769.95,2309.85,Debit Card
TRX-11740,2023-11-04,CUST-455,East,Electronics,Monitor,4,319.98,1279.92,Credit Card
TRX-11741,2023-02-15,CUST-401,South,Home,Blender,3,48.97,146.91,Credit Card
TRX-11742,2023-07-08,CUST-409,North,Home,Chair,4,100.89,403.56,Debit Card
TRX-11743,2024-06-20,CUST-365,South,Clothing,Jacket,1,117.48,117.48,Credit Card
TRX-11744,2024-03-17,CUST-299,West,Electronics,Laptop,4,1095.0,4380.0,Credit Card
TRX-11745,2023-05-14,CUST-499,North,Clothing,Jacket,4,125.98,503.92,Debit Card
TRX-11746,2023-08-21,CUST-433,West,Clothing,T-Shirt,3,24.9,74.7,Debit Card
TRX-11747,2023-11-30,CUST-298,South,Electronics,Headphones,2,151.37,302.74,Debit Card
TRX-11748,2023-10-28,CUST-311,South,Clothing,Jeans,1,59.82,59.82,PayPal
TRX-11749,2023-03-09,CUST-352,West,Clothing,Sneakers,4,84.89,339.56,Debit Card
TRX-11750,2024-02-02,CUST-207,South,Home,Chair,2,97.92,195.84,Credit Card
TRX-11751,2024-12-30,CUST-143,East,Clothing,Jeans,4,59.7,238.8,Debit Card
TRX-11752,2024-12-28,CUST-481,South,Home,Coffee Maker,2,80.57,161.14,Credit Card
TRX-11753,2024-10-22,CUST-403,South,Electronics,Headphones,2,148.4,296.8,PayPal
TRX-11754,2024-04-01,CUST-186,South,Home,Desk,2,135.03,270.06,Debit Card
TRX-11755,2023-12-03,CUST-353,East,Electronics,Headphones,3,142.27,426.81,Credit Card
TRX-11756,2024-08-18,CUST-375,East,Clothing,T-Shirt,2,23.19,46.38,PayPal
