SessionID,Date,Source,Device,IsBounce,ViewedProduct,AddToCart,Purchase,SessionDurationSec
SES-11347,2023-08-01,Paid Search,Tablet,No,Yes,No,No,389
SES-11348,2023-07-12,Social,Mobile,No,Yes,No,No,274
SES-11349,2023-11-25,Social,Mobile,Yes,No,No,No,1
SES-11350,2023-01-04,Referral,Tablet,No,Yes,No,No,543
SES-11351,2023-06-22,Referral,Tablet,No,Yes,No,No,323
SES-11352,2023-08-21,Paid Search,Mobile,No,Yes,No,No,327
SES-11353,2023-12-19,Organic Search,Tablet,Yes,No,No,No,4
SES-11354,2023-11-16,Referral,Mobile,No,Yes,No,No,436
SES-11355,2023-02-25,Paid Search,Desktop,No,Yes,No,No,372
SES-11356,2023-10-16,Social,Tablet,Yes,No,No,No,4
SES-11357,2023-12-11,Social,Mobile,Yes,No,No,No,7
SES-11358,2023-11-03,Social,Tablet,No,Yes,No,No,150
SES-11359,2023-10-03,Organic Search,Desktop,Yes,No,No,No,7
SES-11360,2023-09-14,Paid Search,Mobile,Yes,No,No,No,9
SES-11361,2023-10-12,Referral,Desktop,No,Yes,Yes,No,278
SES-11362,2023-07-13,Paid Search,Desktop,Yes,No,No,No,5
SES-11363,2023-09-19,Referral,Desktop,No,Yes,Yes,No,173
SES-11364,2023-08-24,Organic Search,Desktop,No,Yes,No,No,285
SES-11365,2023-01-07,Social,Tablet,No,Yes,No,No,278
SES-11366,2023-04-16,Referral,Tablet,No,Yes,No,No,499
SES-11367,2023-04-20,Direct,Desktop,No,Yes,No,No,388
SES-11368,2023-12-30,Social,Tablet,No,Yes,No,No,551
SES-11369,2023-07-13,Paid Search,Desktop,Yes,No,No,No,5
SES-11370,2023-11-20,Direct,Mobile,No,Yes,No,No,545
SES-11371,2023-10-24,Paid Search,Mobile,No,Yes,No,No,70
SES-11372,2023-05-27,Social,Desktop,Yes,No,No,No,7
SES-11373,2023-03-10,Referral,Desktop,No,Yes,Yes,Yes,309
SES-11374,2023-06-26,Referral,Tablet,No,Yes,No,No,170
SES-11375,2023-05-30,Referral,Tablet,No,Yes,No,No,171
SES-11376,2023-07-16,Organic Search,Desktop,No,Yes,No,No,408
SES-11377,2023-03-18,Direct,Desktop,No,Yes,Yes,Yes,371
SES-11378,2023-02-05,Direct,Desktop,No,Yes,No,No,74
SES-11379,2023-08-22,Paid Search,Tablet,Yes,No,No,No,6
SES-11380,2023-06-23,Social,Desktop,Yes,No,No,No,0
SES-11381,2023-10-01,Referral,Desktop,No,Yes,Yes,No,403
SES-11382,2023-04-21,Referral,Desktop,No,Yes,No,No,97
SES-11383,2023-02-08,Referral,Tablet,Yes,No,No,No,9
SES-11384,2023-12-19,Organic Search,Tablet,Yes,No,No,No,7
SES-11385,2023-01-29,Paid Search,Desktop,No,Yes,No,No,368
SES-11386,2023-05-27,Social,Mobile,Yes,No,No,No,3
SES-11387,2023-04-11,Direct,Mobile,Yes,No,No,No,8
SES-11388,2023-10-18,Paid Search,Desktop,No,Yes,No,No,231
SES-11389,2023-03-25,Direct,Mobile,Yes,No,No,No,8
SES-11390,2023-09-12,Direct,Tablet,Yes,No,No,No,9
SES-11391,2023-07-29,Direct,Mobile,No,Yes,No,No,81
SES-11392,2023-08-11,Direct,Desktop,No,Yes,Yes,Yes,111
SES-11393,2023-08-29,Paid Search,Mobile,No,Yes,No,No,368
SES-11394,2023-08-01,Referral,Tablet,Yes,No,No,No,1
SES-11395,2023-02-26,Referral,Mobile,No,Yes,Yes,Yes,488
SES-11396,2023-06-07,Organic Search,Mobile,Yes,No,No,No,0
SES-11397,2023-09-17,Direct,Tablet,Yes,No,No,No,3
SES-11398,2023-11-17,Paid Search,Mobile,No,Yes,No,No,447
SES-11399,2023-12-15,Direct,Mobile,Yes,No,No,No,6
SES-11400,2023-01-02,Social,Mobile,Yes,No,No,No,6
SES-11401,2023-05-26,Organic Search,Tablet,Yes,No,No,No,6
SES-11402,2023-07-23,Referral,Mobile,Yes,No,No,No,8
SES-11403,2023-11-20,Organic Search,Mobile,No,Yes,No,No,246
SES-11404,2023-10-05,Paid Search,Tablet,Yes,No,No,No,8
SES-11405,2023-08-23,Referral,Tablet,Yes,No,No,No,6
SES-11406,2023-02-02,Direct,Desktop,No,Yes,Yes,No,241
SES-11407,2023-06-09,Social,Tablet,No,Yes,No,No,558
SES-11408,2023-03-07,Paid Search,Mobile,Yes,No,No,No,5
SES-11409,2023-09-18,Paid Search,Mobile,No,Yes,Yes,Yes,333
SES-11410,2023-02-04,Social,Desktop,Yes,No,No,No,1
SES-11411,2023-10-22,Referral,Tablet,No,Yes,Yes,No,434
SES-11412,2023-03-07,Paid Search,Desktop,No,Yes,No,No,593
SES-11413,2023-02-04,Paid Search,Desktop,No,Yes,No,No,584
SES-11414,2023-09-11,Referral,Mobile,No,Yes,No,No,260
SES-11415,2023-08-04,Paid Search,Mobile,Yes,No,No,No,4
SES-11416,2023-10-13,Direct,Mobile,Yes,No,No,No,0
SES-11417,2023-07-18,Referral,Mobile,Yes,No,No,No,2
SES-11418,2023-05-30,Social,Tablet,No,Yes,No,No,113
SES-11419,2023-12-17,Paid Search,Tablet,No,Yes,No,No,218
SES-11420,2023-03-09,Direct,Desktop,Yes,No,No,No,6
SES-11421,2023-02-19,Social,Mobile,No,Yes,No,No,396
SES-11422,2023-05-04,Organic Search,Mobile,No,Yes,No,No,322
SES-11423,2023-11-28,Organic Search,Desktop,Yes,No,No,No,5
SES-11424,2023-12-23,Paid Search,Desktop,Yes,No,No,No,0
SES-11425,2023-02-28,Paid Search,Desktop,No,Yes,Yes,Yes,88
SES-11426,2023-11-09,Organic Search,Desktop,No,Yes,No,No,298
SES-11427,2023-05-25,Social,Desktop,Yes,No,No,No,6
SES-11428,2023-02-08,Referral,Desktop,Yes,No,No,No,1
SES-11429,2023-02-14,Direct,Tablet,No,Yes,No,No,269
SES-11430,2023-04-15,Referral,Desktop,Yes,No,No,No,8
SES-11431,2023-06-20,Direct,Desktop,No,Yes,Yes,Yes,30
SES-11432,2023-03-24,Direct,Desktop,No,Yes,No,No,74
SES-11433,2023-11-19,Paid Search,Desktop,No,Yes,Yes,No,209
SES-11434,2023-09-10,Social,Tablet,No,Yes,No,No,533
SES-11435,2023-05-17,Referral,Tablet,No,Yes,Yes,Yes,463
SES-11436,2023-10-08,Direct,Tablet,No,Yes,Yes,Yes,432
SES-11437,2023-08-27,Social,Tablet,No,Yes,Yes,No,143
SES-11438,2023-05-15,Social,Tablet,Yes,No,No,No,8
SES-11439,2023-07-01,Organic Search,Mobile,No,Yes,No,No,183
SES-11440,2023-10-20,Direct,Mobile,Yes,No,No,No,5
SES-11441,2023-09-14,Referral,Mobile,No,Yes,Yes,No,544
SES-11442,2023-05-09,Social,Desktop,Yes,No,No,No,3
SES-11443,2023-12-20,Social,Mobile,Yes,No,No,No,5
SES-11444,2023-04-02,Direct,Desktop,No,Yes,No,No,48
SES-11445,2023-06-04,Social,Tablet,Yes,No,No,No,3
SES-11446,2023-04-09,Paid Search,Mobile,Yes,No,No,No,3
SES-11447,2023-05-03,Referral,Mobile,No,Yes,No,No,72
SES-11448,2023-12-13,Organic Search,Desktop,No,Yes,No,No,549
SES-11449,2023-10-13,Social,Tablet,Yes,No,No,No,5
SES-11450,2023-06-09,Organic Search,Tablet,No,Yes,No,No,556
SES-11451,2023-08-12,Social,Tablet,No,Yes,Yes,Yes,289
SES-11452,2023-08-06,Referral,Tablet,Yes,No,No,No,0
SES-11453,2023-11-25,Referral,Desktop,Yes,No,No,No,1
SES-11454,2023-11-27,Direct,Tablet,Yes,No,No,No,0
SES-11455,2023-06-30,Referral,Mobile,No,Yes,Yes,Yes,289
SES-11456,2023-05-09,Paid Search,Mobile,Yes,No,No,No,5
SES-11457,2023-07-19,Direct,Desktop,Yes,No,No,No,1
SES-11458,2023-10-27,Paid Search,Desktop,No,Yes,No,No,147
SES-11459,2023-01-23,Organic Search,Mobile,Yes,No,No,No,4
SES-11460,2023-04-02,Social,Desktop,Yes,No,No,No,5
SES-11461,2023-03-11,Referral,Desktop,No,Yes,No,No,386
SES-11462,2023-06-17,Social,Desktop,No,Yes,Yes,Yes,279
SES-11463,2023-02-19,Referral,Desktop,No,Yes,Yes,No,96
SES-11464,2023-12-15,Direct,Desktop,Yes,No,No,No,4
SES-11465,2023-05-03,Social,Mobile,No,Yes,No,No,285
SES-11466,2023-10-17,Organic Search,Desktop,Yes,No,No,No,1
SES-11467,2023-09-13,Referral,Mobile,No,Yes,No,No,212
SES-11468,2023-09-17,Social,Tablet,No,Yes,No,No,554
SES-11469,2023-07-22,Paid Search,Tablet,Yes,No,No,No,3
SES-11470,2023-03-22,Direct,Desktop,No,Yes,No,No,49
SES-11471,2023-11-11,Direct,Desktop,No,Yes,No,No,146
SES-11472,2023-09-15,Social,Tablet,No,Yes,Yes,Yes,50
SES-11473,2023-05-20,Paid Search,Desktop,No,Yes,Yes,No,66
SES-11474,2023-02-23,Direct,Mobile,Yes,No,No,No,4
SES-11475,2023-08-30,Social,Mobile,Yes,No,No,No,1
SES-11476,2023-10-11,Referral,Tablet,Yes,No,No,No,6
SES-11477,2023-11-19,Direct,Tablet,No,Yes,No,No,456
SES-11478,2023-04-29,Referral,Desktop,No,Yes,No,No,82
SES-11479,2023-02-15,Referral,Mobile,Yes,No,No,No,3
SES-11480,2023-10-28,Referral,Mobile,Yes,No,No,No,1
SES-11481,2023-02-12,Organic Search,Desktop,No,Yes,No,No,113
SES-11482,2023-10-11,Social,Tablet,Yes,No,No,No,0
SES-11483,2023-08-13,Referral,Mobile,Yes,No,No,No,3
SES-11484,2023-04-01,Organic Search,Tablet,No,Yes,No,No,495
SES-11485,2023-01-19,Referral,Desktop,Yes,No,No,No,9
SES-11486,2023-10-16,Organic Search,Tablet,No,Yes,No,No,302
SES-11487,2023-07-12,Referral,Mobile,Yes,No,No,No,2
SES-11488,2023-11-28,Referral,Desktop,No,Yes,No,No,252
SES-11489,2023-05-22,Direct,Mobile,Yes,No,No,No,6
SES-11490,2023-08-10,Organic Search,Desktop,Yes,No,No,No,7
SES-11491,2023-12-30,Direct,Tablet,No,Yes,Yes,No,74
SES-11492,2023-03-27,Direct,Tablet,No,Yes,Yes,No,14
SES-11493,2023-01-03,Referral,Mobile,Yes,No,No,No,5
SES-11494,2023-03-08,Organic Search,Mobile,No,Yes,No,No,322
SES-11495,2023-04-08,Referral,Mobile,No,Yes,Yes,No,375
SES-11496,2023-02-21,Referral,Mobile,Yes,No,No,No,8
SES-11497,2023-10-31,Social,Tablet,No,Yes,No,No,108
SES-11498,2023-12-20,Referral,Mobile,Yes,No,No,No,0
SES-11499,2023-03-29,Organic Search,Desktop,Yes,No,No,No,5
SES-11500,2023-04-02,Referral,Tablet,No,Yes,No,No,81
SES-11501,2023-04-05,Paid Search,Tablet,No,Yes,No,No,166
SES-11502,2023-11-07,Referral,Mobile,No,Yes,Yes,No,56
SES-11503,2023-01-19,Social,Mobile,Yes,No,No,No,4
SES-11504,2023-08-08,Paid Search,Tablet,No,Yes,Yes,No,327
SES-11505,2023-10-14,Referral,Desktop,No,Yes,Yes,Yes,464
SES-11506,2023-07-08,Referral,Desktop,Yes,No,No,No,9
SES-11507,2023-07-13,Social,Tablet,Yes,No,No,No,3
SES-11508,2023-08-27,Paid Search,Mobile,Yes,No,No,No,7
SES-11509,2023-02-18,Direct,Mobile,Yes,No,No,No,6
SES-11510,2023-08-27,Referral,Desktop,No,Yes,No,No,79
SES-11511,2023-04-08,Direct,Mobile,No,Yes,Yes,Yes,313
SES-11512,2023-04-27,Direct,Mobile,Yes,No,No,No,6
SES-11513,2023-04-16,Direct,Mobile,Yes,No,No,No,1
SES-11514,2023-08-27,Paid Search,Mobile,No,Yes,Yes,No,445
SES-11515,2023-09-06,Direct,Desktop,Yes,No,No,No,0
SES-11516,2023-12-27,Organic Search,Desktop,No,Yes,Yes,Yes,78
SES-11517,2023-05-03,Organic Search,Desktop,Yes,No,No,No,9
SES-11518,2023-04-19,Social,Desktop,No,Yes,No,No,419
SES-11519,2023-10-23,Direct,Mobile,Yes,No,No,No,7
SES-11520,2023-04-17,Paid Search,Mobile,Yes,No,No,No,3
SES-11521,2023-06-27,Social,Mobile,Yes,No,No,No,2
SES-11522,2023-03-23,Organic Search,Mobile,Yes,No,No,No,0
SES-11523,2023-04-05,Referral,Tablet,Yes,No,No,No,5
SES-11524,2023-03-18,Referral,Desktop,No,Yes,No,No,537
SES-11525,2023-03-03,Organic Search,Mobile,No,Yes,Yes,No,484
SES-11526,2023-03-08,Direct,Desktop,No,Yes,No,No,541
SES-11527,2023-01-11,Referral,Mobile,No,Yes,No,No,398
SES-11528,2023-03-22,Social,Mobile,Yes,No,No,No,1
SES-11529,2023-01-19,Direct,Tablet,No,Yes,No,No,292
SES-11530,2023-11-28,Paid Search,Desktop,No,Yes,Yes,No,503
SES-11531,2023-03-27,Referral,Mobile,Yes,No,No,No,6
SES-11532,2023-10-28,Direct,Mobile,No,Yes,No,No,23
SES-11533,2023-04-29,Social,Desktop,Yes,No,No,No,2
SES-11534,2023-07-31,Direct,Tablet,Yes,No,No,No,6
SES-11535,2023-11-17,Social,Desktop,No,Yes,No,No,567
SES-11536,2023-07-10,Direct,Tablet,Yes,No,No,No,5
SES-11537,2023-04-20,Organic Search,Desktop,No,Yes,No,No,48
SES-11538,2023-01-07,Direct,Desktop,Yes,No,No,No,1
SES-11539,2023-01-17,Direct,Mobile,Yes,No,No,No,5
SES-11540,2023-12-14,Organic Search,Mobile,No,Yes,Yes,Yes,365
SES-11541,2023-10-14,Paid Search,Tablet,No,Yes,No,No,318
SES-11542,2023-02-03,Paid Search,Tablet,No,Yes,No,No,580
SES-11543,2023-05-04,Referral,Desktop,No,Yes,Yes,Yes,481
SES-11544,2023-12-26,Social,Tablet,No,Yes,No,No,463
SES-11545,2023-05-10,Organic Search,Tablet,Yes,No,No,No,8
SES-11546,2023-11-14,Direct,Tablet,No,Yes,No,No,415
SES-11547,2023-02-21,Organic Search,Tablet,No,Yes,No,No,386
SES-11548,2023-09-08,Referral,Mobile,Yes,No,No,No,5
SES-11549,2023-05-17,Direct,Desktop,No,Yes,No,No,408
SES-11550,2023-03-22,Paid Search,Mobile,No,Yes,Yes,No,71
SES-11551,2023-08-22,Direct,Desktop,Yes,No,No,No,0
SES-11552,2023-10-25,Social,Tablet,Yes,No,No,No,0
SES-11553,2023-06-29,Referral,Tablet,Yes,No,No,No,8
SES-11554,2023-10-21,Referral,Desktop,No,Yes,No,No,33
SES-11555,2023-06-28,Organic Search,Tablet,No,Yes,No,No,282
SES-11556,2023-12-21,Direct,Desktop,No,Yes,No,No,341
SES-11557,2023-12-17,Organic Search,Tablet,Yes,No,No,No,0
SES-11558,2023-02-23,Paid Search,Mobile,No,Yes,No,No,72
SES-11559,2023-04-17,Organic Search,Desktop,Yes,No,No,No,7
SES-11560,2023-06-04,Direct,Desktop,No,Yes,No,No,563
SES-11561,2023-08-30,Social,Desktop,Yes,No,No,No,2
SES-11562,2023-11-09,Paid Search,Desktop,Yes,No,No,No,9
SES-11563,2023-10-10,Social,Mobile,Yes,No,No,No,0
SES-11564,2023-11-28,Direct,Mobile,No,Yes,No,No,70
SES-11565,2023-08-07,Referral,Desktop,Yes,No,No,No,3
SES-11566,2023-08-01,Social,Mobile,Yes,No,No,No,3
SES-11567,2023-05-16,Organic Search,Mobile,Yes,No,No,No,1
SES-11568,2023-05-05,Referral,Tablet,No,Yes,No,No,402
SES-11569,2023-10-09,Organic Search,Mobile,Yes,No,No,No,7
SES-11570,2023-04-29,Social,Desktop,No,Yes,No,No,156
SES-11571,2023-01-21,Paid Search,Mobile,No,Yes,No,No,130
SES-11572,2023-02-12,Social,Mobile,Yes,No,No,No,3
SES-11573,2023-12-15,Paid Search,Tablet,Yes,No,No,No,9
SES-11574,2023-08-28,Organic Search,Tablet,No,Yes,No,No,119
SES-11575,2023-05-22,Referral,Tablet,No,Yes,No,No,589
SES-11576,2023-01-26,Social,Tablet,Yes,No,No,No,9
SES-11577,2023-05-25,Social,Desktop,No,Yes,No,No,135
SES-11578,2023-08-09,Social,Mobile,No,Yes,No,No,517
SES-11579,2023-05-08,Organic Search,Tablet,Yes,No,No,No,6
SES-11580,2023-09-23,Referral,Desktop,Yes,No,No,No,7
SES-11581,2023-06-23,Organic Search,Mobile,No,Yes,No,No,54
SES-11582,2023-03-02,Organic Search,Tablet,No,Yes,No,No,280
SES-11583,2023-01-31,Referral,Tablet,No,Yes,Yes,Yes,456
SES-11584,2023-12-16,Organic Search,Mobile,Yes,No,No,No,2
SES-11585,2023-08-16,Paid Search,Tablet,Yes,No,No,No,3
SES-11586,2023-11-05,Referral,Mobile,No,Yes,Yes,Yes,308
SES-11587,2023-10-23,Social,Desktop,Yes,No,No,No,3
SES-11588,2023-03-29,Referral,Desktop,Yes,No,No,No,7
SES-11589,2023-07-30,Direct,Tablet,No,Yes,No,No,371
SES-11590,2023-03-11,Referral,Desktop,Yes,No,No,No,3
SES-11591,2023-03-18,Referral,Desktop,No,Yes,Yes,No,406
SES-11592,2023-10-21,Organic Search,Desktop,Yes,No,No,No,6
SES-11593,2023-08-03,Direct,Desktop,No,Yes,No,No,587
SES-11594,2023-10-23,Direct,Desktop,No,Yes,No,No,186
SES-11595,2023-12-08,Paid Search,Mobile,Yes,No,No,No,9
SES-11596,2023-03-31,Paid Search,Mobile,Yes,No,No,No,8
SES-11597,2023-08-22,Social,Desktop,No,Yes,No,No,544
SES-11598,2023-12-20,Social,Desktop,No,Yes,Yes,No,470
SES-11599,2023-03-20,Paid Search,Desktop,No,Yes,Yes,Yes,61
SES-11600,2023-07-10,Referral,Desktop,No,Yes,No,No,177
SES-11601,2023-06-16,Social,Desktop,Yes,No,No,No,5
SES-11602,2023-07-12,Paid Search,Tablet,No,Yes,No,No,169
SES-11603,2023-08-31,Paid Search,Mobile,Yes,No,No,No,9
SES-11604,2023-09-20,Direct,Tablet,No,Yes,No,No,223
SES-11605,2023-01-09,Direct,Desktop,Yes,No,No,No,6
SES-11606,2023-08-13,Direct,Mobile,Yes,No,No,No,6
SES-11607,2023-03-08,Referral,Tablet,No,Yes,No,No,188
SES-11608,2023-07-27,Organic Search,Tablet,Yes,No,No,No,1
SES-11609,2023-08-29,Organic Search,Desktop,No,Yes,No,No,534
SES-11610,2023-05-27,Direct,Mobile,Yes,No,No,No,1
SES-11611,2023-09-16,Organic Search,Mobile,No,Yes,Yes,No,288
SES-11612,2023-02-07,Referral,Desktop,No,Yes,No,No,296
SES-11613,2023-04-13,Organic Search,Mobile,No,Yes,No,No,582
SES-11614,2023-05-18,Social,Tablet,Yes,No,No,No,5
SES-11615,2023-01-20,Organic Search,Desktop,Yes,No,No,No,6
SES-11616,2023-03-31,Direct,Desktop,Yes,No,No,No,4
SES-11617,2023-02-28,Organic Search,Mobile,No,Yes,No,No,108
SES-11618,2023-09-11,Organic Search,Tablet,No,Yes,Yes,Yes,559
SES-11619,2023-04-26,Paid Search,Mobile,Yes,No,No,No,3
SES-11620,2023-09-16,Organic Search,Tablet,No,Yes,Yes,No,100
SES-11621,2023-09-12,Direct,Tablet,Yes,No,No,No,7
SES-11622,2023-04-02,Paid Search,Tablet,No,Yes,No,No,251
SES-11623,2023-09-15,Social,Tablet,Yes,No,No,No,3
SES-11624,2023-06-18,Paid Search,Mobile,No,Yes,Yes,No,267
SES-11625,2023-10-15,Organic Search,Desktop,No,Yes,Yes,Yes,169
SES-11626,2023-08-14,Referral,Tablet,No,Yes,No,No,298
SES-11627,2023-02-13,Direct,Desktop,No,Yes,No,No,338
SES-11628,2023-09-05,Direct,Desktop,No,Yes,No,No,565
SES-11629,2023-05-03,Referral,Desktop,No,Yes,No,No,420
SES-11630,2023-07-15,Direct,Tablet,No,Yes,Yes,Yes,41
SES-11631,2023-07-07,Direct,Tablet,No,Yes,No,No,539
SES-11632,2023-09-18,Paid Search,Tablet,No,Yes,Yes,No,33
SES-11633,2023-05-19,Referral,Mobile,Yes,No,No,No,4
SES-11634,2023-05-12,Organic Search,Tablet,No,Yes,No,No,46
SES-11635,2023-06-09,Organic Search,Mobile,No,Yes,Yes,No,477
SES-11636,2023-11-20,Referral,Tablet,No,Yes,No,No,84
SES-11637,2023-08-16,Organic Search,Tablet,Yes,No,No,No,7
SES-11638,2023-01-04,Organic Search,Tablet,No,Yes,No,No,46
SES-11639,2023-10-12,Referral,Tablet,Yes,No,No,No,2
SES-11640,2023-07-31,Organic Search,Tablet,No,Yes,No,No,434
SES-11641,2023-06-22,Social,Desktop,No,Yes,No,No,34
SES-11642,2023-01-23,Referral,Desktop,No,Yes,Yes,No,498
SES-11643,2023-08-30,Direct,Tablet,Yes,No,No,No,0
SES-11644,2023-02-08,Referral,Mobile,No,Yes,Yes,Yes,416
SES-11645,2023-09-28,Direct,Desktop,No,Yes,No,No,586
SES-11646,2023-08-08,Organic Search,Desktop,Yes,No,No,No,0
SES-11647,2023-10-17,Organic Search,Tablet,Yes,No,No,No,3
SES-11648,2023-12-21,Referral,Tablet,Yes,No,No,No,1
SES-11649,2023-05-16,Referral,Desktop,Yes,No,No,No,0
SES-11650,2023-02-28,Organic Search,Mobile,No,Yes,No,No,241
SES-11651,2023-09-25,Social,Desktop,No,Yes,No,No,119
SES-11652,2023-04-24,Social,Tablet,Yes,No,No,No,4
SES-11653,2023-11-13,Direct,Tablet,No,Yes,No,No,96
SES-11654,2023-07-02,Referral,Desktop,Yes,No,No,No,2
SES-11655,2023-11-01,Social,Desktop,Yes,No,No,No,9
SES-11656,2023-01-16,Paid Search,Tablet,No,Yes,Yes,No,304
SES-11657,2023-12-05,Social,Tablet,Yes,No,No,No,3
SES-11658,2023-09-25,Paid Search,Tablet,No,Yes,No,No,79
SES-11659,2023-08-02,Referral,Mobile,Yes,No,No,No,1
SES-11660,2023-05-21,Direct,Desktop,Yes,No,No,No,6
SES-11661,2023-10-19,Paid Search,Desktop,No,Yes,No,No,431
SES-11662,2023-12-26,Referral,Desktop,No,Yes,No,No,377
SES-11663,2023-12-04,Referral,Tablet,No,Yes,No,No,362
SES-11664,2023-11-08,Referral,Desktop,No,Yes,Yes,Yes,502
SES-11665,2023-07-28,Direct,Desktop,No,Yes,No,No,461
SES-11666,2023-03-09,Organic Search,Mobile,Yes,No,No,No,9
SES-11667,2023-12-26,Organic Search,Desktop,No,Yes,No,No,489
SES-11668,2023-09-01,Social,Desktop,Yes,No,No,No,2
SES-11669,2023-06-04,Organic Search,Desktop,No,Yes,Yes,Yes,52
SES-11670,2023-02-19,Paid Search,Mobile,No,Yes,No,No,107
SES-11671,2023-11-30,Paid Search,Tablet,Yes,No,No,No,6
SES-11672,2023-04-26,Social,Desktop,Yes,No,No,No,3
SES-11673,2023-05-23,Paid Search,Desktop,No,Yes,No,No,254
SES-11674,2023-12-09,Paid Search,Mobile,No,Yes,Yes,Yes,531
SES-11675,2023-10-12,Social,Mobile,Yes,No,No,No,1
SES-11676,2023-10-23,Organic Search,Tablet,No,Yes,No,No,341
SES-11677,2023-08-13,Direct,Mobile,Yes,No,No,No,6
SES-11678,2023-02-20,Referral,Desktop,Yes,No,No,No,3
SES-11679,2023-10-07,Paid Search,Tablet,Yes,No,No,No,1
SES-11680,2023-08-13,Referral,Tablet,No,Yes,No,No,82
SES-11681,2023-05-15,Organic Search,Mobile,Yes,No,No,No,4
SES-11682,2023-03-01,Organic Search,Tablet,No,Yes,No,No,111
SES-11683,2023-06-20,Direct,Mobile,Yes,No,No,No,5
SES-11684,2023-10-17,Social,Desktop,No,Yes,No,No,223
SES-11685,2023-08-14,Referral,Mobile,Yes,No,No,No,4
SES-11686,2023-04-12,Organic Search,Tablet,No,Yes,No,No,530
SES-11687,2023-09-23,Organic Search,Tablet,No,Yes,No,No,297
SES-11688,2023-01-31,Direct,Tablet,Yes,No,No,No,1
SES-11689,2023-10-18,Organic Search,Mobile,Yes,No,No,No,6
SES-11690,2023-07-15,Organic Search,Desktop,No,Yes,No,No,159
SES-11691,2023-03-10,Social,Desktop,No,Yes,Yes,No,420
SES-11692,2023-10-12,Direct,Desktop,No,Yes,No,No,231
SES-11693,2023-10-11,Referral,Mobile,Yes,No,No,No,7
SES-11694,2023-11-06,Organic Search,Desktop,No,Yes,Yes,Yes,590
SES-11695,2023-06-06,Organic Search,Tablet,No,Yes,No,No,136
SES-11696,2023-08-17,Referral,Mobile,Yes,No,No,No,0
SES-11697,2023-05-12,Social,Tablet,No,Yes,No,No,340
SES-11698,2023-11-12,Direct,Tablet,Yes,No,No,No,5
SES-11699,2023-05-05,Direct,Mobile,No,Yes,No,No,179
SES-11700,2023-12-23,Referral,Mobile,No,Yes,No,No,309
SES-11701,2023-12-10,Direct,Tablet,No,Yes,No,No,173
SES-11702,2023-11-30,Paid Search,Tablet,No,Yes,No,No,592
SES-11703,2023-11-05,Paid Search,Mobile,No,Yes,No,No,589
SES-11704,2023-03-29,Direct,Desktop,No,Yes,No,No,257
SES-11705,2023-12-24,Paid Search,Mobile,Yes,No,No,No,8
SES-11706,2023-01-13,Social,Mobile,Yes,No,No,No,8
SES-11707,2023-05-11,Referral,Desktop,Yes,No,No,No,3
SES-11708,2023-06-02,Referral,Mobile,No,Yes,No,No,587
SES-11709,2023-12-11,Social,Desktop,No,Yes,Yes,No,448
SES-11710,2023-06-14,Direct,Desktop,No,Yes,No,No,151
SES-11711,2023-06-30,Social,Mobile,No,Yes,No,No,202
SES-11712,2023-10-14,Paid Search,Desktop,No,Yes,Yes,No,399
SES-11713,2023-01-06,Referral,Tablet,Yes,No,No,No,0
SES-11714,2023-12-18,Referral,Tablet,No,Yes,No,No,307
SES-11715,2023-09-01,Referral,Mobile,No,Yes,No,No,482
SES-11716,2023-01-22,Organic Search,Tablet,Yes,No,No,No,8
SES-11717,2023-06-07,Social,Mobile,No,Yes,No,No,31
SES-11718,2023-05-25,Organic Search,Mobile,No,Yes,No,No,466
SES-11719,2023-06-14,Social,Desktop,Yes,No,No,No,0
SES-11720,2023-11-23,Referral,Desktop,No,Yes,No,No,88
SES-11721,2023-05-26,Direct,Desktop,No,Yes,Yes,Yes,530
SES-11722,2023-05-29,Organic Search,Desktop,No,Yes,No,No,306
SES-11723,2023-12-13,Referral,Tablet,No,Yes,Yes,No,175
SES-11724,2023-05-08,Social,Tablet,No,Yes,No,No,498
SES-11725,2023-09-01,Organic Search,Mobile,Yes,No,No,No,1
SES-11726,2023-09-20,Referral,Desktop,No,Yes,Yes,No,49
SES-11727,2023-10-30,Social,Tablet,Yes,No,No,No,7
SES-11728,2023-07-20,Organic Search,Mobile,No,Yes,No,No,587
SES-11729,2023-05-25,Direct,Mobile,No,Yes,No,No,364
SES-11730,2023-07-27,Direct,Mobile,Yes,No,No,No,2
SES-11731,2023-12-31,Organic Search,Mobile,Yes,No,No,No,7
SES-11732,2023-05-07,Paid Search,Mobile,Yes,No,No,No,7
SES-11733,2023-11-08,Organic Search,Mobile,No,Yes,No,No,68
SES-11734,2023-09-18,Direct,Tablet,Yes,No,No,No,3
SES-11735,2023-08-27,Social,Tablet,Yes,No,No,No,4
SES-11736,2023-10-06,Organic Search,Tablet,No,Yes,No,No,466
SES-11737,2023-07-20,Direct,Desktop,No,Yes,No,No,411
SES-11738,2023-06-11,Organic Search,Desktop,Yes,No,No,No,6
SES-11739,2023-09-22,Social,Mobile,No,Yes,No,No,223
SES-11740,2023-06-09,Paid Search,Mobile,Yes,No,No,No,4
SES-11741,2023-03-08,Referral,Mobile,No,Yes,No,No,260
SES-11742,2023-04-17,Referral,Mobile,Yes,No,No,No,1
SES-11743,2023-08-30,Paid Search,Tablet,Yes,No,No,No,4
SES-11744,2023-04-23,Direct,Tablet,Yes,No,No,No,5
